samids	met1	met2	met3	met4	met5	met6	met7	met8	met9	met10	met11	met12	met13	met14	met15	met16	met17	met18	met19	met20	met21	met22	met23	met24	met25	met26	met27	met28	met29	met30	met31	met32	met33	met34	met35	met36	met37	met38	met39	met40	met41	met42	met43	met44	met45	met46	met47	met48	met49	met50	met51	met52	met53	met54	met55	met56	met57	met58	met59	met60	met61	met62	met63	met64	met65	met66	met67	met68	met69	met70	met71	met72	met73	met74	met75	met76	met77	met78	met79	met80	met81	met82	met83	met84	met85	met86	met87	met88	met89	met90	met91	met92	met93	met94	met95	met96	met97	met98	met99	met100
ind45	11.31490574	6.539232536	6.745293248	10.44038136	8.578880469	6.914503489	10.44019265	9.790307983	7.567132684	7.488250421	10.8068405	10.61505828	12.51795767	8.835611747	14.71003984	10.7521817	12.62682504	14.2850764	11.09516575	6.665624987	9.519719622	8.611304089	10.78809215	7.229637624	10.92419096	9.423971552	12.16546709	8.475510073	8.243524181	13.91830221	7.399847462	11.9376785	9.214378796	9.488506041	8.978310302	12.67881792	13.2947779	12.37911219	9.552036904	9.736428838	12.31406304	12.51088492	9.210013079	10.77929651	9.867212704	10.64839712	8.687691965	12.47328329	9.090293347	7.154227463	6.337379303	9.628174765	9.428195312	11.43851377	8.082416276	11.84658732	10.67944326	9.095310929	10.06399077	12.55923485	16.79655503	11.7635907	12.03438525	7.906656461	9.995985574	11.13543724	14.9985733	10.12658501	15.06976144	9.95249191	7.263793924	11.68790738	9.652175387	12.12849966	4.753932148	10.32594772	10.7634512	10.40616534	7.228377565	8.462604658	11.12818399	10.31772202	12.15206437	10.26609212	7.351834719	8.819635973	8.994985482	11.52112777	10.62785768	9.872035472	9.778002091	7.574590124	14.79771407	14.28905431	6.151677818	11.07661467	12.28502454	8.779098132	12.0392709	7.232769344
ind46	6.381308835	NA	8.540219524	12.37608814	11.25920854	10.4629904	7.354067792	9.100216175	7.037022171	9.265482972	12.56145913	7.300009427	5.44903559	10.32920104	6.219116189	9.331498181	11.52731559	10.40606516	7.924531069	10.34723904	10.26873323	16.03929875	8.106318179	13.19885687	13.13121482	11.09447626	10.50086685	10.0949936	12.77979363	10.29513334	7.583216048	8.962972373	8.715951009	7.881822041	7.289468777	9.673817353	14.73655889	7.439281651	7.982460483	11.30621214	12.38653707	8.96147218	8.263895983	9.854404394	13.03846063	14.08080221	6.886425717	10.2315406	12.14179757	9.733038779	6.424496105	10.68728309	9.711266147	11.1420526	9.812854032	11.71706391	10.42842526	12.40174289	9.124438504	8.439179991	9.950914687	10.80666017	9.255726868	9.948878692	10.59657543	8.333292353	10.92904754	10.23382089	10.41747991	9.955495926	12.49692214	16.13414213	8.332181062	9.074373205	12.60441343	8.528632143	10.28591399	8.859033639	11.07562049	7.67808974	10.00030323	8.806988237	8.888300336	9.383405661	7.528971538	9.049603358	10.55603762	9.401339371	11.05677034	10.88550898	14.3299812	14.57647197	6.170605161	14.87365942	8.639606472	5.732003497	7.590017626	10.05243261	12.40896605	9.897632015
ind47	11.85656347	8.839444987	7.453197648	13.97062241	9.308832249	7.129509747	9.757489988	10.70936262	10.58543131	8.451090852	9.437236818	6.768153917	11.04030011	10.41321826	6.839866846	9.140178424	8.918253311	11.81188134	8.283061905	8.905438249	7.153406014	8.636936122	8.546089801	6.415850515	8.913610718	11.21028943	9.128423501	6.737584453	9.117805058	6.987361977	10.5757907	10.85885127	10.91177938	9.279496322	7.311796219	8.537623264	10.88788472	12.5408385	8.380434201	12.52399817	12.12520184	8.637754068	7.257793822	9.620772776	7.2823117	10.56108462	10.79877787	10.97337792	9.32605528	8.15853563	9.164251584	7.946239897	10.3226947	9.597804406	9.977477343	11.8234433	11.22737107	10.61669501	11.30113875	9.062160741	7.382177521	13.92798048	9.105461734	10.30296442	10.14962536	7.385321821	8.731818452	9.110830014	11.28147836	12.43698669	10.73677037	11.05974556	10.25804852	7.185831695	12.79380559	12.15327468	11.38058371	12.00057654	9.97242571	11.82823561	10.84590404	9.436318118	10.77570662	11.16054474	9.781183713	11.55303991	11.7716676	8.323094265	8.186028036	8.940850607	11.71384977	12.45245118	10.62183304	10.9169873	7.466429679	12.21030369	14.7658026	7.487378814	10.09402257	6.818483609
ind48	7.939066956	7.703326602	12.55108834	9.883484355	8.868096452	12.01192903	8.031807468	10.65915946	10.17438361	10.18574578	9.769218933	11.95757905	11.64897156	12.19204558	14.41679037	11.08836034	9.910120682	8.070608312	6.917095642	7.526235527	11.11960599	6.759116476	9.054195311	9.053490053	9.568199091	6.43882549	11.27310277	9.680971099	7.708490713	7.639846072	9.844271314	8.709219087	12.90286378	14.28188953	10.49495195	6.337245587	8.471883293	8.710901854	10.03578421	9.978213535	7.730588757	11.63762227	13.61544343	7.06986051	9.046619869	9.729754269	6.747527361	7.217935511	6.313880428	7.830755815	10.126553	9.17397927	6.721341898	8.329017464	12.96711678	6.99956243	8.451825601	7.584320203	7.204757797	8.969280789	7.483829871	6.694418964	9.750341579	7.823228339	10.67505415	8.545920611	11.42096176	7.795381956	8.238919219	9.828933584	11.83311192	11.09352431	5.843327239	10.16926025	6.795009193	6.996662614	9.567541073	8.071159874	10.55097228	7.935932914	9.357983852	10.17838558	10.46541151	13.77957002	9.772036048	9.975232008	11.83691915	10.37545522	7.246563892	8.976258094	10.16220113	8.002484923	8.064771872	6.984651915	11.11742143	8.664688676	8.898438659	5.426506317	10.91755417	9.236310114
ind49	11.34638309	11.72584292	12.85536861	13.0797686	10.73615911	12.97965396	11.99773246	10.79614463	11.25287025	11.36942957	8.009522327	8.822804241	9.79592736	9.804854011	9.653952569	10.87039292	10.43033899	10.41729399	10.40375512	9.738432984	10.46043564	8.10417821	11.42939853	9.331518426	6.987129116	9.376993839	7.125127387	9.716029433	10.22672588	12.17382689	9.129772938	10.45200331	10.81764175	8.938464912	8.178916963	8.643751104	6.89035207	10.45739596	9.019173405	12.67563149	10.91737665	11.50529183	7.098313384	8.377285649	7.559099968	11.27489625	13.62798954	8.27058686	9.193425766	7.711548013	9.201143709	10.94036873	11.30377984	7.946019146	15.60236652	8.95689734	9.633859549	13.65140133	10.62401655	7.956999101	8.993309836	11.53625124	9.355739143	11.71440331	10.05421533	11.83674822	8.604521256	7.026147784	8.284326315	11.09439009	9.792660294	10.9006262	7.960685062	10.0540544	8.20442247	12.28000161	8.684802456	12.28792775	6.320280048	8.50454012	10.97022274	8.71626821	11.07888085	11.4769293	13.7296127	11.41927356	7.451756882	10.09058992	8.534186993	12.97964298	10.62191167	10.60149006	14.65334724	10.3783866	10.82503748	8.338813251	10.80039672	11.2759707	10.17009045	11.31603134
ind50	9.773500341	10.63018632	11.40363642	13.37662589	11.83970567	10.23909717	15.30102768	15.55027181	11.01259522	13.13194573	11.40647151	9.610364768	10.60174837	9.793524314	12.14644051	10.70109005	7.802625287	10.02288061	10.14732183	8.405783077	12.16393564	11.59412376	13.52841865	12.00207119	9.653056353	11.27040906	9.57440521	12.64470118	11.235578	7.966557679	9.652598121	7.505071736	9.444693426	12.4743609	13.6936263	10.45270001	7.154584541	12.62770569	10.69981077	11.61488619	13.05159099	13.16565236	11.57739638	7.518905215	11.82011106	12.4751914	11.60360523	12.3462294	10.69084792	8.870269462	7.649461667	10.54840419	8.821431847	16.04873499	13.87298361	7.918006932	16.95121798	11.7845659	8.379708314	15.30330981	14.28205466	18.09648553	12.43723189	9.722385402	12.16226345	11.45363701	11.90670165	12.49571953	11.73124762	7.804473385	11.48497411	13.03523407	10.06268006	12.90872525	9.223139795	8.518644262	8.026661062	6.634052375	13.81070966	6.907337186	10.23750201	14.46288367	8.286072159	10.82432327	6.549299131	8.216303653	6.771431826	12.09494612	11.08636854	13.05575816	14.03159491	11.58107452	7.02523561	10.66472507	8.09378522	9.086029379	10.04111774	5.902296657	13.43238666	9.095296971
ind51	11.12311753	5.735894063	11.29300263	10.25452209	9.377234548	9.955632743	10.89605655	14.92776423	10.9138985	8.609506894	12.09841065	11.68805853	11.35095022	12.42201796	9.905846561	11.89084077	12.79080577	10.95953842	13.6574546	10.00959463	15.81542563	13.16512153	13.29916507	12.47373281	11.24762209	13.32421969	10.04471488	10.50397866	12.88603527	14.03388631	7.388148028	11.08132196	9.84072954	11.09592881	11.18895353	11.97018122	15.54950625	12.07028863	11.94704693	9.517834194	12.015554	13.08776244	12.88897423	12.42816872	12.70179453	10.69707671	10.71066626	11.79881327	8.084764769	10.74204147	13.17581532	15.78605333	10.79772287	13.02276408	7.596521455	12.29129142	12.68762315	10.60768715	11.57071491	15.67189384	11.94294675	11.27791929	13.71946746	11.92885875	12.36714587	15.16433565	12.38264263	11.97621974	12.11593005	12.71860392	9.249580223	8.268394546	15.61170405	14.62806475	8.424647442	12.87188658	13.55309185	11.73967559	15.01749482	9.679994189	7.892106336	14.05275671	11.43393579	10.69523381	12.3426216	11.20560887	7.241670356	10.8167526	10.26496996	11.2983204	11.60131338	9.302271239	13.56717967	14.70195416	7.439536122	10.76491395	9.205424732	11.95457752	9.912225875	12.66931679
ind52	NA	11.78769598	12.21724269	8.789578504	12.98057268	11.80507989	10.02305505	9.57459628	10.35715253	8.345721187	11.63003828	11.36336443	10.42203481	9.763991119	9.474271545	11.05161559	11.90616213	13.95270822	9.734164766	11.27653081	11.98008665	7.683040742	9.703557407	11.1333449	8.981702416	9.00192001	11.52323622	10.76133161	9.459199049	8.264961376	9.732979925	9.727845583	12.08503877	8.466116569	11.23892224	9.76222479	11.61917361	11.15334897	11.82318002	10.72514106	11.74242316	13.01095522	9.053654092	12.40005861	9.040673478	10.45901031	10.12464408	7.462903703	8.175625493	12.15177275	9.413622763	8.388969258	7.929111455	11.42623894	9.921235363	13.19159968	10.02973701	10.25086523	10.33520423	8.801955828	12.79169973	12.52300819	9.260563892	11.18631711	10.88354003	12.39458676	8.940779177	12.79156358	11.37636952	11.69631235	11.02751431	11.41405189	9.907649505	9.720194852	10.4516496	12.88179956	12.09668407	12.23543546	11.82203395	9.462509582	5.716572154	10.45965485	7.196458633	11.97321327	8.762295022	9.791521092	10.51195469	9.421011547	10.87755105	8.650078853	9.940156354	13.34995369	10.28226177	9.78045735	10.13606045	10.61827498	10.67163974	12.83852109	10.10243663	11.9804375
ind53	11.28630671	12.03994734	9.894961723	11.29565474	14.98061065	10.67758089	12.62244388	11.53428771	13.37730563	11.83512438	13.48512453	10.9853734	10.60841226	14.03984406	14.46130493	12.02577513	12.41617261	9.608233468	13.11695202	11.24751021	7.732636084	11.35434438	10.9403715	11.41140478	14.17324199	9.204681099	13.63476951	13.59105342	11.25049786	14.46158976	14.86951346	12.52492214	10.74303141	10.94775526	11.74324247	15.46954624	10.53931995	14.48287449	12.09225844	13.53402831	9.593343491	11.79721982	6.682856545	11.68581215	11.75407913	11.12100453	12.19012418	11.11302944	10.65343679	10.71421831	8.772402076	12.79142589	7.939694382	10.69057016	14.04764421	10.08318632	12.92780245	12.19473894	9.74373404	10.88487714	11.16393155	14.44158875	10.19043854	11.32339855	13.76857297	9.370610953	13.5552195	9.734352291	12.04135916	11.30864378	12.85886559	14.14906237	8.905674544	13.4291132	10.52142575	13.06018235	11.70058002	10.74600432	8.963137275	8.781962613	12.21111045	10.05158056	7.740119819	10.74927332	10.42255502	13.18116314	10.0502605	8.742745436	11.13175062	11.26599348	13.51324239	10.91682938	12.36678612	13.75750495	12.76745032	11.05519836	13.92740789	10.79459858	13.96185817	11.29578669
ind54	6.21302932	10.57749317	NA	12.61055735	11.8228477	11.78418124	9.052868923	16.30429539	8.301385794	13.60356955	15.40040839	9.783392967	11.17384464	12.25925315	11.93871413	14.20340845	11.69711265	11.10039454	12.80389841	15.01682777	11.5948852	8.887172575	12.25709994	8.063820994	10.29599989	9.644042637	11.15085755	9.691296659	12.17012623	12.39284734	13.2129656	7.44853692	8.33295131	13.48176477	12.51180892	10.58491503	12.00240589	12.63143888	9.997884383	13.46558427	13.00374522	14.94023531	11.56076943	11.1873304	14.49603204	8.826482139	11.63462966	10.72888554	8.052437122	12.7000875	12.69850055	11.22475109	8.320418471	10.31140671	10.86052017	13.22443061	11.74108578	13.76802636	13.68594226	9.190820286	13.01585069	14.63453295	11.07262274	11.52627753	13.83373908	10.71187134	12.48390724	10.86876843	10.48055373	11.39056397	13.09873867	13.48351517	9.536747822	13.76076845	11.03190048	11.63575068	12.96962751	14.06278629	10.97316744	10.67798349	14.57716477	11.84403351	13.271809	10.56609888	12.38734745	11.28354007	11.61499123	8.877675016	14.82961351	9.513994146	11.94217925	10.23603595	12.15830457	14.62394622	12.35896706	14.48846659	13.59879816	10.98488339	10.86896215	12.15943063
ind55	7.263496303	9.039730804	6.667925901	14.0747487	12.05607344	7.061561085	11.45603394	8.226471535	10.3969189	10.10785702	9.180076872	11.97347312	9.712947133	10.8000293	14.81048828	11.10686325	10.2312363	9.844991684	10.58565932	6.593721142	12.71003627	8.496472782	9.119327646	9.021554044	8.880713166	10.85625437	11.91413854	8.974859828	10.11648618	10.94656703	7.47982817	7.332232207	8.267215608	14.11960997	15.10241457	13.22669379	8.330112823	12.60456475	9.364910086	7.931975368	13.25505082	8.41708642	12.22122284	10.88942436	10.65536803	9.351534039	12.06388224	11.98830187	9.91547179	10.356506	10.23574477	9.823212744	9.700702031	13.35494539	10.36488511	15.12780968	11.81684226	9.861855675	10.44326823	11.91301234	15.55077452	12.31790613	13.58873156	11.23111265	13.69727249	15.44926935	15.00051946	10.86929282	14.79993225	10.15804	11.23583974	11.59455232	12.54717539	13.29783303	13.37521741	14.26828346	11.69246676	9.766209839	10.7275156	10.25496779	11.72074144	12.98413211	14.03360335	13.11018721	10.04161835	9.556068327	13.16426432	13.57695085	12.56731438	9.342921917	11.64682999	13.96823913	10.65418606	11.76540296	11.80760634	11.98026904	9.698737669	13.71830451	13.30687686	9.816052398
ind56	10.14428458	8.653751885	9.983106493	7.019516435	5.205222294	10.51029228	11.67212708	9.83337341	11.19205742	14.4615091	10.97326038	15.24447499	13.06926922	14.3069201	11.16854472	10.22935559	12.82071518	10.35265945	14.16183215	9.327007881	12.54975797	10.21273773	10.91633251	10.57268559	11.68119046	8.216510912	11.40218751	10.50708982	10.56897605	9.967535628	8.676739801	10.18684606	10.98993475	11.98348183	11.65151741	12.86695326	9.245837914	7.649101149	10.57777541	8.907812478	9.009128671	8.193869789	11.70539052	10.96892409	11.2986914	9.99845982	10.59330534	11.33032067	11.93513056	12.30904253	9.284828341	13.58859157	9.336287373	13.70170828	9.052036469	8.872406117	10.99220339	9.208916174	10.78658882	10.35301878	12.06674852	15.74858743	10.40126163	11.99628499	10.86123469	10.84063888	10.94796874	11.50932953	15.2102718	9.693852225	7.803234343	7.147593411	12.32699907	11.21257469	11.39743915	5.938841821	12.89719648	13.77471893	12.78542408	10.00150651	13.47059489	15.73849961	10.87346269	7.230301635	8.174100151	9.051270126	10.15345566	11.81959633	12.00230274	10.06641998	10.8557642	12.9707556	9.486535215	10.80723612	10.25711106	12.19001153	9.047730406	11.7087113	10.63901288	6.80339474
ind57	11.46369604	13.04707706	12.01838535	9.421901237	10.11190828	9.453035415	8.759785507	8.016999979	10.41873347	12.21591749	12.19601202	14.89541038	7.989077841	9.230276621	11.71930169	9.666080607	10.50052589	9.553169623	9.957378107	11.34657092	11.56771167	10.97315285	14.17963487	13.80883344	14.76676904	11.49556316	7.410156836	8.536977907	12.4652813	10.2963966	11.84567283	12.5617293	14.67725536	9.407285766	11.83385131	11.50709229	13.51445104	8.798034384	12.40751177	10.35747052	12.02458422	9.736407644	10.29153553	10.91704006	13.94177605	9.524551614	11.89140927	11.4001724	13.06362887	12.74234419	8.145086386	9.018495003	12.35465852	12.13283706	7.119388115	9.778958858	9.139631489	11.444724	12.31383302	8.006058636	14.38434477	10.57575697	9.092143538	8.962648756	10.45621843	12.01703231	10.32636885	8.230592328	12.90083327	13.50501649	6.092997955	10.61743777	7.280568	11.10327001	10.83296556	11.36184285	10.79675647	13.6259068	10.08584976	14.46412929	13.19254735	12.29224012	14.43135087	14.70974018	13.75723669	9.860821451	12.12987698	9.025142411	10.3329421	10.32261177	9.9415871	12.30486912	12.7007415	10.58428474	9.881593592	14.67407527	10.12000726	9.376687564	10.68055571	10.20366196
ind58	10.20074004	8.532773244	11.35493028	13.17256659	14.99303981	10.34709763	11.00373198	12.78929639	9.504699918	10.12553546	11.82904458	9.043754138	10.63216904	10.11178797	10.36643412	9.389492265	9.87510853	9.552247963	7.675540088	9.69593795	11.09930636	13.02738605	15.07072131	14.06993043	9.713227091	14.65416305	9.873390671	13.17752589	9.591627511	11.04537484	10.61173497	10.37561669	11.68197599	14.37871869	9.976562092	10.15722433	12.62185803	12.2836332	9.661319733	11.86682509	10.65537358	7.200932388	10.34980893	8.236303161	8.873957186	9.930267718	12.04363198	12.15904165	10.10597146	7.002235973	9.386833908	11.99859325	13.0769986	11.9258671	12.47526057	11.98498201	7.525741407	10.96754216	11.45323896	10.43908848	9.251987951	8.627091835	10.56592173	13.4290832	12.8250183	10.67004847	10.8393186	9.432516813	11.27209669	10.64186117	11.06620698	10.36758899	11.29135615	11.89310039	9.85323125	9.540158143	11.27488027	12.87358251	9.728977764	11.45430267	10.63293696	11.48549978	10.93718845	9.320392808	9.269726903	12.80010571	9.72758878	8.705647093	10.27028773	9.514014622	9.82591072	10.43410833	11.21954678	12.28951161	14.55164558	13.66078604	12.23045146	12.00189945	10.95073266	10.52530059
ind59	NA	8.775013557	11.0955949	7.197315904	11.65364701	NA	12.95112177	10.96026269	8.216194676	16.64218377	NA	NA	12.94997239	10.49345847	NA	NA	15.52302243	11.70575787	12.90704365	14.04898487	NA	9.738624687	NA	9.645335148	16.30941215	NA	10.28523052	11.64683399	11.86262558	NA	10.07182618	10.88895929	NA	15.03246888	7.42390884	12.44161904	9.662822229	9.58764505	NA	11.77160348	NA	NA	NA	14.21966019	11.03378534	NA	9.024565914	11.10507852	NA	12.27931829	13.49941313	10.28781109	12.0396919	12.03684515	10.70311233	13.67878945	13.25122965	NA	10.08184491	13.93812666	12.4110669	NA	NA	11.42695497	12.61303657	NA	11.71365162	14.83379448	14.4059428	10.09913313	13.40100785	13.2838378	12.75131835	NA	14.79359748	11.77753437	9.830701608	10.17327078	12.054867	NA	11.36202492	11.11159148	14.26383539	12.18859821	NA	11.36641345	11.62692746	12.6202663	NA	NA	13.66664381	18.45878088	13.44649271	10.80332715	13.42818564	NA	9.275821015	14.50949464	NA	11.77354839
ind60	9.98974222	9.164752998	12.98526712	10.13819849	9.498071038	12.53126926	16.88476027	8.02945909	14.61872912	9.24422474	8.780807661	13.60024944	11.42619198	10.66114991	13.01545099	14.40625459	11.01747829	12.63904914	11.70695626	11.36037625	15.51738625	11.90435566	10.84020626	12.3134894	12.804093	11.39983327	10.64898292	11.36863509	13.56882416	10.87267263	10.18824174	9.265092616	10.63753806	11.33267883	13.48395199	11.14673822	13.24734448	10.58739025	11.01738971	8.436079838	13.00570636	11.61810429	15.65796678	14.59316705	11.4679092	8.117699174	7.90453441	8.887259112	13.91729896	11.11830463	8.979789428	9.615648671	10.30122003	11.11718391	13.31293553	11.5376521	11.24933978	11.03994089	8.299634044	9.727908354	10.68104613	13.49621147	8.548427634	11.74698544	9.669678503	8.921308694	10.62633297	12.59128498	12.45616671	9.348435911	10.72849444	11.38588162	10.356362	9.784444899	10.42323967	12.04913866	12.49920851	12.13406078	10.32871246	10.63238898	9.675257699	11.34862628	12.32543624	11.03876548	8.548847457	12.3931257	9.624923334	9.967211557	8.257673047	12.300321	6.492807475	10.31958142	10.83622333	8.345098606	12.35155531	8.129035235	10.29401297	7.864189387	10.71987018	7.289719793
ind61	14.44976279	8.114291006	9.630686312	12.12516679	11.34868977	9.865488313	14.52720747	12.50860278	8.119123569	12.59638582	12.16261068	10.1966529	8.369628517	11.88876742	13.75000197	7.606076378	14.49530295	14.3463172	14.02732382	13.09118464	8.551153697	10.95541604	8.743991766	10.74996826	11.55165158	9.718400468	9.326485394	13.52685451	11.89383031	10.54068143	12.13495055	11.94546306	12.82071806	9.940330299	8.722430939	16.44311733	12.06759488	9.528892612	12.22697253	8.134990416	12.28918673	8.156686664	13.63404402	12.25885469	11.51064636	16.40866973	12.68854931	11.13840733	12.29061992	12.57316755	9.063630422	10.56195271	10.57391989	9.992980861	10.91438308	13.33165966	13.71433512	12.68554953	8.085001613	12.5713617	15.08123425	15.60323862	13.19684988	12.11591935	12.80947545	12.48711296	11.24010666	10.87166334	9.825911203	8.827390851	11.39425247	14.16745278	10.8231697	11.43833984	10.69636783	14.33952827	8.878285147	10.55042788	10.44851257	9.577533189	10.47262344	11.85973197	11.27345468	13.89528558	8.75360994	11.41516158	11.98812337	13.75580749	14.41247632	12.45645724	13.98068733	12.3337851	13.62854746	12.72847706	10.73832303	14.0695437	12.26396882	8.692589269	11.52359718	12.66331263
ind62	12.46553406	NA	11.96996392	7.454098147	10.52270081	11.8667108	11.09499541	15.02639045	10.67342262	8.831798157	9.381640891	13.72389896	9.510594309	8.764393249	9.142812766	8.601145157	7.633303662	12.72589293	9.290759075	12.45537945	13.1997743	10.08065282	10.75592146	10.04549846	6.379140725	12.9407112	11.30175621	8.979854928	11.72287577	8.412551381	9.59006173	8.217093961	10.30793724	10.13566005	9.242163036	8.705264488	14.46007086	13.49854078	9.550931424	10.69787862	8.265877373	8.955848826	10.46910554	12.22157802	10.15086957	12.70842738	7.775323633	13.90581636	8.885632458	16.51886742	9.760496401	12.97897801	12.35084843	10.27934734	10.72040744	11.45927614	13.31641499	14.24523342	8.207932906	8.875392678	6.750331521	11.92349837	10.12618347	13.63890179	8.709299024	9.535444827	13.556858	10.66289108	12.06317754	10.18652723	10.51896988	8.844245725	8.822911681	9.601341147	7.658714685	11.20634058	11.25529692	12.36821574	15.35384292	9.989380947	12.69619525	10.80913677	10.7479407	9.040219056	12.89842528	8.888879586	10.10697116	8.239283556	9.496254463	11.23036514	13.88142533	7.439081655	11.04890097	12.14564551	11.50324412	9.648858847	8.996246788	10.78175987	10.80770706	12.14666006
ind63	8.403237946	12.46534248	8.947005331	13.5633193	11.65890351	7.622780946	11.52855688	14.22626513	9.127235219	9.999341911	12.65815368	8.496198423	9.080372645	10.17805354	10.14622293	10.82654837	12.6794341	13.34256335	8.842001738	10.51245338	9.507435896	11.9067725	11.3221953	10.96130542	10.73255169	11.94559687	12.92760674	14.83806468	8.731842208	13.23867385	11.3959247	8.989500507	8.51507941	8.880947651	11.17517709	14.44964114	12.2783289	11.6711186	11.095574	12.89764393	14.87566035	10.81148534	12.62274895	13.45327047	13.35466047	13.47783931	12.25346824	13.007732	9.241108815	11.24585464	10.42670203	13.9939679	10.46824616	9.758128685	7.699655454	7.808244029	12.24462415	10.9399297	10.6401037	12.29394219	11.65492009	9.746280555	11.26360294	13.81870346	13.09209621	12.73756163	9.558907105	10.68494021	8.225628679	11.71677686	7.538260463	9.071702835	9.570295989	11.49938319	13.87190696	10.86984692	7.595575555	14.23077516	13.06963335	11.1258102	11.8592095	10.07717961	10.91275398	9.462758505	11.25391362	12.08524227	10.73707736	12.93906998	12.89490597	9.264644785	10.33653843	10.77539301	10.54838278	9.147051703	7.453409347	15.63640743	11.18948955	6.608123421	9.289679994	14.19798213
ind64	13.91182649	13.51676081	8.780351167	9.827098365	10.73123251	10.52831501	13.27128609	9.035810729	15.05211296	9.824270627	13.72586556	12.25392281	13.71232591	9.805698768	9.184245331	9.305218539	11.6645529	7.044802488	11.96488504	9.606189259	13.66958831	7.94249061	11.12313459	9.269778775	9.739843783	7.283935284	10.43601727	10.41314822	12.05603141	10.40348838	13.7114736	11.47363133	11.27872408	7.476648041	10.7133437	11.11800902	11.98675418	13.50348288	8.633215294	9.164590124	9.728505273	11.66037951	11.54264648	11.1854689	14.22949408	12.52334145	10.88231658	9.792442524	11.63748997	16.32771446	7.710927731	9.676564677	8.892371871	11.87243884	10.6846618	7.056012205	10.46874198	13.42427069	8.764687125	11.90916594	11.37815508	13.38477312	8.484258151	8.871045472	9.197628466	11.72174007	14.47518112	10.897213	11.58330762	12.47626418	8.717797563	11.03216749	7.966400271	11.24522859	13.42159338	11.57173102	12.15600999	10.08320295	9.035612591	8.25333479	12.37714663	14.16966501	10.60552359	12.62848829	8.618973752	12.51664068	12.20540348	9.770515211	11.25022562	8.491993183	11.82841759	11.80829421	10.9975433	12.25095956	9.832513741	9.450126056	11.71023893	10.07288911	11.24515966	6.767586357
ind65	7.664464849	11.5095455	10.84885371	11.34549715	12.49414251	10.0651544	11.38594736	10.57264853	12.72910437	9.21536572	10.88116465	10.57851169	9.467490604	12.78425373	12.4153847	12.16413488	11.43182287	12.46052959	10.55410706	13.01724264	10.56880341	11.8025727	7.706219391	7.375798586	10.22062302	11.45956401	10.597577	11.25234272	11.9040918	9.971995413	9.551497428	7.326066504	7.860324556	8.410808964	11.80760428	11.24922421	9.791180282	13.6501779	10.69324548	12.09219913	11.39527623	12.57008104	12.09258668	10.57298128	11.36538379	6.770883574	11.69788258	9.474372359	6.612959429	10.90052193	8.097191704	11.55517	11.89519115	11.71781714	6.979708676	10.76025336	9.806541954	12.56636702	11.15485533	12.16578526	11.31826419	9.129829106	10.20728938	14.66571757	9.708357617	11.25621921	10.65629941	7.749767392	11.8209836	11.26025745	9.522683958	13.86843951	9.841562307	8.910112448	12.46814977	10.0136245	9.577275488	7.098817329	5.798293094	10.74802405	11.24617974	13.86203433	9.138041333	9.300588348	11.22374838	11.18532491	9.479940005	7.445784892	10.44075265	9.473312039	11.29180324	13.50031333	10.09464365	11.85799774	10.42234889	16.40462888	10.66600126	11.91776454	10.6351891	14.33347788
ind66	NA	10.77710933	12.83843957	12.68497097	10.44265481	10.1507626	14.89097418	13.15911185	9.334368949	7.784962071	12.53015396	11.04417598	10.78146612	11.66567443	10.6174557	13.23753309	8.797620463	12.35615553	7.162464027	9.294206059	15.45847518	11.58825978	11.45654047	8.438134739	8.472628608	8.449848817	9.843602993	7.86121329	9.905754329	12.12379204	12.05525868	7.964609605	6.204024745	12.64238458	9.521746821	8.131028452	9.384797935	10.12484383	10.01695739	11.37442525	13.9393935	11.32573764	11.7163762	12.30916705	12.61741408	9.516770778	8.536051177	11.32319246	9.430115067	10.94352696	10.40015325	13.58875334	9.845200328	10.17636539	11.84761789	14.7940192	14.11748152	14.43120494	10.95464185	13.14951049	14.4548317	14.40017529	13.37320684	7.822792696	13.64276167	11.80438313	11.43280981	14.36971303	11.32563145	12.18859364	10.71079135	10.32055814	10.69350883	11.19240315	10.87947969	12.76031784	12.45161226	13.69660651	11.2028119	11.15428213	15.15871844	12.53904918	10.27868642	11.10117587	13.53841803	10.41526865	14.58858107	14.04608657	13.75896323	10.9921458	15.19106407	9.855832756	10.07522209	12.04540581	12.49391227	14.75922804	11.12733762	12.54571521	14.59082638	12.4171041
